gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000186567.14	213.971914818191	1.55650185147299	0.168217151237633	3.84017928401922e-21	4.51887625488914e-20	CEACAM19	19.344969551245615	Up	True
ENSG00000271605.6	473.931324370948	1.53514771465103	0.108199002019344	1.88727485333746e-46	5.19538172050266e-45	MILR1	44.28438253799754	Up	True
ENSG00000131471.7	65.5217653159773	1.53105932351753	0.648066170864161	0.0034647674818354	0.0089796113522725	AOC3	2.0467424596819233	Up	True
ENSG00000168672.4	9421.42452526581	1.5260534309449	0.0543375347491547	3.06056533184252e-174	6.74839798558014e-172	LRATD2	171.17079931288723	Up	True
ENSG00000159885.14	168.846724470441	1.51512235625392	0.186908138421414	1.05145235763373e-16	9.711075434818839e-16	ZNF222	15.012732672301581	Up	True
ENSG00000177294.7	116.72033213103	1.5071538278721	0.192637612641273	9.647103200483479e-16	8.404118173616431e-15	FBXO39	14.07550784943735	Up	True
ENSG00000167601.12	5097.93434851057	1.49622227118944	0.0918127913092402	1.75211546489162e-60	6.75590735537413e-59	AXL	58.17031631459624	Up	True
ENSG00000083807.10	546.209695235275	1.48887537979548	0.0941025353827717	4.43016891360663e-57	1.58197431127233e-55	SLC27A5	54.8008005730275	Up	True
ENSG00000070540.13	713.719599037788	1.48831164924749	0.0832287138299342	3.1830471946724997e-72	1.62449853569005e-70	WIPI1	69.78928067578839	Up	True
ENSG00000108309.14	113.282612930503	1.48597960013767	0.359501845917777	7.02697664822451e-06	2.67006301920406e-05	RUNDC3A	4.573478488234828	Up	True
ENSG00000181894.15	323.809541358453	1.47917960001027	0.123469544651767	8.856595492714629e-34	1.72358303543309e-32	ZNF329	31.76356778915669	Up	True
ENSG00000177191.3	6.07311614999759	1.4386163271125	0.836309028226702	0.0112210083471368	0.0262721979970951	B3GNT8	1.5805035915429229	Up	True
ENSG00000224420.4	64.9563864446282	1.43073528577983	0.246595708163992	1.29552908033156e-09	7.2882737040897e-09	ADM5	8.137375326218399	Up	True
