gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000165512.5	576.590058675064	-11.9421110885349	3.14832905150234	1.05582744423884e-19	4.1775082031547503e-19	ZNF22	18.379082688632334	Down	True
ENSG00000105825.14	128.961933306072	-11.6074170073301	3.12625982129291	1.77011244300472e-18	6.74627012805509e-18	TFPI2	17.17093627317128	Down	True
ENSG00000170949.18	214.454760906064	-11.5088743061795	3.10078469789718	2.19580620107503e-18	8.33650194460297e-18	ZNF160	17.079016144187488	Down	True
ENSG00000197951.10	141.00394257163	-11.3992494680963	3.09024169980323	5.62970622280374e-18	2.1115814702906e-17	ZNF71	16.67539215770814	Down	True
ENSG00000170837.3	86.3959157044475	-10.9310664827937	3.0394403144482	1.86218152627327e-16	6.6319593293386e-16	GPR27	15.178358145771712	Down	True
ENSG00000134072.11	100.205272353902	-10.2906614304294	2.96570067522498	6.622929463593341e-15	2.24029417705791e-14	CAMK1	13.64969494993172	Down	True
ENSG00000167555.14	53.4357367310309	-10.1276452935827	2.95628064147943	3.82099288828122e-14	1.25966859465459e-13	ZNF528	12.899743698091976	Down	True
ENSG00000182013.18	209.390181888045	-9.90467625626703	1.30113345422378	1.0615987881698999e-17	3.9434036765009e-17	PNMA8A	16.404128762996965	Down	True
ENSG00000108511.10	79.8748932125992	-9.82221095037224	2.91046458242875	9.009631307866341e-14	2.92771121237591e-13	HOXB6	12.533471764040216	Down	True
ENSG00000197863.9	43.5579370723717	-9.78780192613965	2.9163522029355	2.05242033927475e-13	6.57625822873433e-13	ZNF790	12.182021141770846	Down	True
ENSG00000196437.12	42.256362370539	-9.7343362617955	2.90929950150179	2.95550821324046e-13	9.407504839650179e-13	ZNF569	12.026525549587122	Down	True
ENSG00000118961.15	466.465894501514	-9.70694613208645	0.806059882560382	7.75561327445901e-32	4.1288732554205e-31	LDAH	30.384168448517	Down	True
ENSG00000213424.9	44.771421165026	-9.66149991107916	2.90103854621844	4.38979897411868e-13	1.3867954444458099e-12	KRT222	11.857987593649112	Down	True
ENSG00000158089.15	236.201693508515	-9.2347583337069	0.971970485839452	5.21806972286504e-20	2.0827342965902998e-19	GALNT14	18.681366131341246	Down	True
ENSG00000185869.15	33.0517639410599	-9.17163488411753	2.84263335974218	6.2235677808715496e-12	1.8788175976521798e-11	ZNF829	10.726115380718166	Down	True
ENSG00000221923.9	28.8608783070256	-9.07449953473541	2.84284721294335	1.73778294279477e-11	5.15838301056229e-11	ZNF880	10.287486414583075	Down	True
ENSG00000169035.12	70.0276812492636	-8.95371151232013	2.80726050992371	1.0204039497774099e-11	3.0544871626986696e-11	KLK7	10.515061695767148	Down	True
ENSG00000106066.15	829.147120280177	-8.82680940393211	0.458755639698484	2.5699593283904e-81	3.28454396775883e-80	CPVL	79.48352492017855	Down	True
ENSG00000173705.9	193.210879866941	-8.73186116869826	0.975122791730033	5.34632202666406e-18	2.00827521580495e-17	SUSD5	16.697176771350144	Down	True
ENSG00000198453.15	23.419923935463	-8.59094185747215	2.78021458052256	1.40667071144415e-10	4.01595204621095e-10	ZNF568	9.396211481667397	Down	True
ENSG00000234444.10	86.6012179893361	-8.57968917436449	1.29178477982631	8.79222528161999e-14	2.85910979912474e-13	ZNF736	12.543769165999707	Down	True
ENSG00000170412.18	294.494102219532	-8.4178329369842	0.966193002064599	4.63861090858753e-17	1.68744982131878e-16	GPRC5C	15.772769132658937	Down	True
ENSG00000179593.16	1334.45299581892	-8.41497780423411	0.454379734143757	3.62375064017866e-75	4.21613733550704e-74	ALOX15B	73.37508525095456	Down	True
